State,College,Major,Students
massachusetts,worcester-polytechnic-institute,Chemical Engineering,78
massachusetts,worcester-polytechnic-institute,Aerospace Engineering,55
massachusetts,worcester-polytechnic-institute,Civil Engineering,53
massachusetts,worcester-polytechnic-institute,Industrial Engineering,36
massachusetts,worcester-polytechnic-institute,Biology,32
massachusetts,brandeis-university,Economics,188
massachusetts,brandeis-university,Biology,137
massachusetts,brandeis-university,Business,133
massachusetts,brandeis-university,Research and Experimental Psychology,98
massachusetts,brandeis-university,Public Policy Analysis,96
massachusetts,brandeis-university,Computer Science,88
massachusetts,brandeis-university,Mathematics,83
massachusetts,brandeis-university,Political Science and Government,63
massachusetts,brandeis-university,International Studies,57
massachusetts,brandeis-university,Neuroscience and Neurobiology,51
michigan,university-of-michigan---ann-arbor,Information Science,833
michigan,university-of-michigan---ann-arbor,Business,612
michigan,university-of-michigan---ann-arbor,Economics,476
michigan,university-of-michigan---ann-arbor,Research and Experimental Psychology,347
michigan,university-of-michigan---ann-arbor,Mechanical Engineering,309
michigan,university-of-michigan---ann-arbor,Physiological Psychology,294
michigan,university-of-michigan---ann-arbor,Political Science and Government,283
michigan,university-of-michigan---ann-arbor,Communications,236
michigan,university-of-michigan---ann-arbor,Biochemistry and Molecular Biology,209
michigan,university-of-michigan---ann-arbor,International Studies,195
michigan,michigan-state-university,Advertising,496
michigan,michigan-state-university,Biology,471
michigan,michigan-state-university,Communications,464
michigan,michigan-state-university,Logistics and Supply Chain Management,388
michigan,michigan-state-university,Kinesiology and Exercise Science,373
michigan,michigan-state-university,Finance,362
michigan,michigan-state-university,Economics,332
michigan,michigan-state-university,Psychology,316
michigan,michigan-state-university,Mechanical Engineering,255
michigan,michigan-state-university,Accounting,238
michigan,michigan-technological-university,Mechanical Engineering,294
michigan,michigan-technological-university,Chemical Engineering,92
michigan,michigan-technological-university,Electrical Engineering,84
michigan,michigan-technological-university,Civil Engineering,79
michigan,michigan-technological-university,Computer Science,54
michigan,michigan-technological-university,Bioengineering and Biomedical Engineering,52
michigan,michigan-technological-university,Computer Hardware Engineering,52
michigan,michigan-technological-university,Engineering,39
michigan,michigan-technological-university,Environmental Engineering,38
michigan,michigan-technological-university,Mechanical Engineering Technician,38
michigan,hope-college,Business,98
michigan,hope-college,Psychology,84
michigan,hope-college,Nursing,49
michigan,hope-college,Biology,47
michigan,hope-college,Engineering,42
michigan,hope-college,Communications,39
michigan,hope-college,English,38
michigan,hope-college,Kinesiology and Exercise Science,37
michigan,hope-college,Accounting,29
michigan,hope-college,Social Work and Youth Services,28
michigan,calvin-university,Engineering,114
michigan,calvin-university,Business,69
michigan,calvin-university,Nursing,65
michigan,calvin-university,Psychology,49
michigan,calvin-university,Biology,39
michigan,calvin-university,Elementary Education,39
michigan,calvin-university,Religious Vocations,39
michigan,calvin-university,Speech Language Pathology,38
michigan,calvin-university,Physical Education Teaching and Coaching,36
michigan,calvin-university,Spanish Language and Literature,32
michigan,kalamazoo-college,Biology,51
michigan,kalamazoo-college,Psychology,37
michigan,kalamazoo-college,Business,29
michigan,kalamazoo-college,English,23
michigan,kalamazoo-college,Political Science and Government,23
michigan,kalamazoo-college,Chemistry,22
michigan,kalamazoo-college,Physics,22
michigan,kalamazoo-college,Economics,21
michigan,kalamazoo-college,Spanish Language and Literature,20
michigan,kalamazoo-college,History,16
michigan,university-of-michigan---dearborn,Mechanical Engineering,124
michigan,university-of-michigan---dearborn,Psychology,112
michigan,university-of-michigan---dearborn,Biology,109
michigan,university-of-michigan---dearborn,Electrical Engineering,82
michigan,university-of-michigan---dearborn,Finance,69
michigan,university-of-michigan---dearborn,Criminal Justice and Safety Studies,66
michigan,university-of-michigan---dearborn,Marketing,66
michigan,university-of-michigan---dearborn,Accounting,65
michigan,university-of-michigan---dearborn,Communications,65
michigan,university-of-michigan---dearborn,Logistics and Supply Chain Management,60
michigan,wayne-state-university,Psychology,314
michigan,wayne-state-university,Biology,207
michigan,wayne-state-university,International Business,184
michigan,wayne-state-university,Social Work and Youth Services,155
michigan,wayne-state-university,Organizational Behavior Studies,146
michigan,wayne-state-university,Nursing,141
michigan,wayne-state-university,Finance,138
michigan,wayne-state-university,Marketing,125
michigan,wayne-state-university,Accounting,120
michigan,wayne-state-university,Health Professions,119
michigan,western-michigan-university,Marketing,279
michigan,western-michigan-university,Liberal Arts and Humanities,234
michigan,western-michigan-university,Psychology,154
michigan,western-michigan-university,Business,137
michigan,western-michigan-university,Healthcare Management,136
michigan,western-michigan-university,Finance,128
michigan,western-michigan-university,Nursing,125
michigan,western-michigan-university,Accounting,124
michigan,western-michigan-university,Criminal Justice and Safety Studies,122
michigan,western-michigan-university,Logistics and Supply Chain Management,116
michigan,grand-valley-state-university,Marketing,341
michigan,grand-valley-state-university,Education,304
michigan,grand-valley-state-university,Finance,281
michigan,grand-valley-state-university,Kinesiology and Exercise Science,271
michigan,grand-valley-state-university,Psychology,269
michigan,grand-valley-state-university,Health Professions,258
michigan,grand-valley-state-university,Pre-Medicine Studies,230
michigan,grand-valley-state-university,Nursing,207
michigan,grand-valley-state-university,Management Sciences and Information Systems,174
michigan,grand-valley-state-university,Advertising,160
michigan,college-for-creative-studies,Industrial and Product Design,69
michigan,college-for-creative-studies,"Animation, Video Graphics and Special Effects",47
michigan,college-for-creative-studies,Illustration,42
michigan,college-for-creative-studies,Graphic Design,25
michigan,college-for-creative-studies,Commercial and Advertising Art,21
michigan,college-for-creative-studies,Arts,14
michigan,college-for-creative-studies,Photography,13
michigan,college-for-creative-studies,Fine Arts,11
michigan,college-for-creative-studies,Interior Design,10
michigan,college-for-creative-studies,Art Teacher Education,6
michigan,andrews-university,Psychology,19
michigan,andrews-university,Biology,18
michigan,andrews-university,Architecture,17
michigan,andrews-university,Social Work and Youth Services,17
michigan,andrews-university,Engineering,16
michigan,andrews-university,Physical Therapy,16
michigan,andrews-university,Religious Studies,15
michigan,andrews-university,Speech Language Pathology,15
michigan,andrews-university,Nursing,14
michigan,andrews-university,Business,12
michigan,lawrence-technological-university,Mechanical Engineering,70
michigan,lawrence-technological-university,Architecture,54
michigan,lawrence-technological-university,Electrical Engineering,22
michigan,lawrence-technological-university,Computer Science,21
michigan,lawrence-technological-university,Bioengineering and Biomedical Engineering,20
michigan,lawrence-technological-university,Engineering Technician,17
michigan,lawrence-technological-university,Civil Engineering,16
michigan,lawrence-technological-university,Electrical Engineering Technician,15
michigan,lawrence-technological-university,Business,10
michigan,lawrence-technological-university,Digital Communication and Media/Multimedia,10
michigan,albion-college,Economics,38
michigan,albion-college,Biology,36
michigan,albion-college,Kinesiology and Exercise Science,32
michigan,albion-college,Research and Experimental Psychology,31
michigan,albion-college,Accounting,26
michigan,albion-college,Communications,23
michigan,albion-college,Sociology,19
michigan,albion-college,Business,14
michigan,albion-college,Political Science and Government,13
michigan,albion-college,Anthropology,10
michigan,saginaw-valley-state-university,Nursing,207
michigan,saginaw-valley-state-university,Business,128
michigan,saginaw-valley-state-university,Kinesiology and Exercise Science,84
michigan,saginaw-valley-state-university,Social Work and Youth Services,84
michigan,saginaw-valley-state-university,Criminal Justice and Safety Studies,67
michigan,saginaw-valley-state-university,Health Service Preparatory Studies,65
michigan,saginaw-valley-state-university,Elementary Education,61
michigan,saginaw-valley-state-university,Communications,57
michigan,saginaw-valley-state-university,Mechanical Engineering,54
michigan,saginaw-valley-state-university,Marketing,44
michigan,central-michigan-university,Psychology,303
michigan,central-michigan-university,Business,237
michigan,central-michigan-university,Kinesiology and Exercise Science,224
michigan,central-michigan-university,Marketing,218
michigan,central-michigan-university,Community Organization and Advocacy,130
michigan,central-michigan-university,Logistics and Supply Chain Management,127
michigan,central-michigan-university,Accounting,123
michigan,central-michigan-university,Biomedical Sciences and Molecular Medicine,115
michigan,central-michigan-university,Finance,110
michigan,central-michigan-university,Radio and Television,108
michigan,kettering-university,Mechanical Engineering,198
michigan,kettering-university,Electrical Engineering,41
michigan,kettering-university,Computer Hardware Engineering,29
michigan,kettering-university,Industrial Engineering,24
michigan,kettering-university,Computer Science,22
michigan,kettering-university,Chemical Engineering,20
michigan,kettering-university,Computational and Applied Mathematics,14
michigan,kettering-university,Biochemistry and Molecular Biology,11
michigan,kettering-university,Business,11
michigan,kettering-university,Biology,6
minnesota,carleton-college,International Relations,55
minnesota,carleton-college,Computer Science,53
minnesota,carleton-college,Biology,46
minnesota,carleton-college,Research and Experimental Psychology,39
minnesota,carleton-college,Mathematics,32
minnesota,carleton-college,Chemistry,27
minnesota,carleton-college,Economics,24
minnesota,carleton-college,English,24
minnesota,carleton-college,Physics,24
minnesota,carleton-college,Geology and Earth Science,21
minnesota,macalester-college,Economics,69
minnesota,macalester-college,Political Science and Government,64
minnesota,macalester-college,Information Science,58
minnesota,macalester-college,Mathematics,52
minnesota,macalester-college,International Studies,43
minnesota,macalester-college,Biology,41
minnesota,macalester-college,Research and Experimental Psychology,39
minnesota,macalester-college,Geography,36
minnesota,macalester-college,Chemistry,25
minnesota,macalester-college,Environmental Science,21
minnesota,university-of-minnesota-twin-cities,Psychology,524
minnesota,university-of-minnesota-twin-cities,Computer Science,403
minnesota,university-of-minnesota-twin-cities,Economics,392
minnesota,university-of-minnesota-twin-cities,Journalism,331
minnesota,university-of-minnesota-twin-cities,Biology,330
minnesota,university-of-minnesota-twin-cities,Finance,327
minnesota,university-of-minnesota-twin-cities,Education,242
minnesota,university-of-minnesota-twin-cities,Political Science and Government,237
minnesota,university-of-minnesota-twin-cities,Mathematics,223
minnesota,university-of-minnesota-twin-cities,Mechanical Engineering,212
minnesota,st.-olaf-college,Economics,92
minnesota,st.-olaf-college,Biology,90
minnesota,st.-olaf-college,Mathematics,73
minnesota,st.-olaf-college,Psychology,63
minnesota,st.-olaf-college,Political Science and Government,56
minnesota,st.-olaf-college,Chemistry,49
minnesota,st.-olaf-college,English,43
minnesota,st.-olaf-college,Environmental Science,31
minnesota,st.-olaf-college,Sociology,29
minnesota,st.-olaf-college,Music History and Literature,27
minnesota,gustavus-adolphus-college,Psychology,58
minnesota,gustavus-adolphus-college,Biology,48
minnesota,gustavus-adolphus-college,Business,43
minnesota,gustavus-adolphus-college,Communications,39
minnesota,gustavus-adolphus-college,Economics,39
minnesota,gustavus-adolphus-college,Physical Education Teaching and Coaching,32
minnesota,gustavus-adolphus-college,Nursing,30
minnesota,gustavus-adolphus-college,Accounting,26
minnesota,gustavus-adolphus-college,English,25
minnesota,gustavus-adolphus-college,Mathematics,23
minnesota,university-of-minnesota-crookston,Accounting,48
minnesota,university-of-minnesota-crookston,Business,46
minnesota,university-of-minnesota-crookston,Healthcare Management,38
minnesota,university-of-minnesota-crookston,Operations Management,30
minnesota,university-of-minnesota-crookston,Liberal Arts and Humanities,29
minnesota,university-of-minnesota-crookston,Communications,23
minnesota,university-of-minnesota-crookston,Finance,19
minnesota,university-of-minnesota-crookston,Natural Resources Conservation and Management,18
minnesota,university-of-minnesota-crookston,Animal Sciences and Husbandry,17
minnesota,university-of-minnesota-crookston,Plant Science,17
minnesota,concordia-college,Business,66
minnesota,concordia-college,Biology,62
minnesota,concordia-college,Psychology,31
minnesota,concordia-college,Nursing,27
minnesota,concordia-college,Elementary Education,26
minnesota,concordia-college,Communications,25
minnesota,concordia-college,International Studies,20
minnesota,concordia-college,Mathematics,18
minnesota,concordia-college,Political Science and Government,18
minnesota,concordia-college,Spanish Language and Literature,17
minnesota,university-of-minnesota-duluth,Psychology,142
minnesota,university-of-minnesota-duluth,Marketing,132
minnesota,university-of-minnesota-duluth,Mechanical Engineering,122
minnesota,university-of-minnesota-duluth,Finance,119
minnesota,university-of-minnesota-duluth,Biology,111
minnesota,university-of-minnesota-duluth,Communications,94
minnesota,university-of-minnesota-duluth,Business,87
minnesota,university-of-minnesota-duluth,Computer Science,82
minnesota,university-of-minnesota-duluth,Education,78
minnesota,university-of-minnesota-duluth,Accounting,74
mississippi,mississippi-state-university,Liberal Arts and Humanities,404
mississippi,mississippi-state-university,Kinesiology and Exercise Science,271
mississippi,mississippi-state-university,Business,248
mississippi,mississippi-state-university,Mechanical Engineering,179
mississippi,mississippi-state-university,Communications,159
mississippi,mississippi-state-university,Biology,140
mississippi,mississippi-state-university,Psychology,140
mississippi,mississippi-state-university,Elementary Education,131
mississippi,mississippi-state-university,Marketing,128
mississippi,mississippi-state-university,Chemical Engineering,99
mississippi,university-of-mississippi,Liberal Arts and Humanities,429
mississippi,university-of-mississippi,Accounting,293
mississippi,university-of-mississippi,Digital Communication and Media/Multimedia,281
mississippi,university-of-mississippi,Marketing,260
mississippi,university-of-mississippi,Nursing,259
mississippi,university-of-mississippi,Finance,246
mississippi,university-of-mississippi,Business,239
mississippi,university-of-mississippi,Psychology,235
mississippi,university-of-mississippi,Kinesiology and Exercise Science,184
mississippi,university-of-mississippi,Elementary Education,159
mississippi,william-carey-university,Nursing,96
mississippi,william-carey-university,Business,60
mississippi,william-carey-university,Liberal Arts and Humanities,60
mississippi,william-carey-university,Elementary Education,51
mississippi,william-carey-university,Psychology,51
mississippi,william-carey-university,Biology,50
mississippi,william-carey-university,Physical Education Teaching and Coaching,49
mississippi,william-carey-university,Health Professions,29
mississippi,william-carey-university,English and Speech Teacher Education,25
mississippi,william-carey-university,Police and Criminal Science,20
mississippi,millsaps-college,Business,33
mississippi,millsaps-college,Accounting,21
mississippi,millsaps-college,Psychology,20
mississippi,millsaps-college,Biology,16
mississippi,millsaps-college,Sociology,10
mississippi,millsaps-college,Neuroscience and Neurobiology,9
mississippi,millsaps-college,Biochemistry and Molecular Biology,8
mississippi,millsaps-college,History,8
mississippi,millsaps-college,Economics,7
mississippi,millsaps-college,Political Science and Government,7
mississippi,mississippi-college,Nursing,179
mississippi,mississippi-college,Kinesiology and Exercise Science,61
mississippi,mississippi-college,Business,48
mississippi,mississippi-college,Psychology,39
mississippi,mississippi-college,Biomedical Sciences and Molecular Medicine,37
mississippi,mississippi-college,Elementary Education,36
mississippi,mississippi-college,Communications,30
mississippi,mississippi-college,Accounting,27
mississippi,mississippi-college,Criminal Justice and Law Enforcement Administration,24
mississippi,mississippi-college,Biology,19
mississippi,university-of-southern-mississippi,Business,193
mississippi,university-of-southern-mississippi,Nursing,190
mississippi,university-of-southern-mississippi,Liberal Arts and Humanities,180
mississippi,university-of-southern-mississippi,Psychology,153
mississippi,university-of-southern-mississippi,Elementary Education,141
mississippi,university-of-southern-mississippi,Biology,105
mississippi,university-of-southern-mississippi,Marketing,95
mississippi,university-of-southern-mississippi,Accounting,91
mississippi,university-of-southern-mississippi,Kinesiology and Exercise Science,74
mississippi,university-of-southern-mississippi,Architectural Engineering Technician,71
missouri,washington-university-in-st.-louis,Computer Science,166
missouri,washington-university-in-st.-louis,Finance,148
missouri,washington-university-in-st.-louis,Biology,140
missouri,washington-university-in-st.-louis,Research and Experimental Psychology,137
missouri,washington-university-in-st.-louis,Anthropology,117
missouri,washington-university-in-st.-louis,Economics,112
missouri,washington-university-in-st.-louis,Mathematics,108
missouri,washington-university-in-st.-louis,Marketing,98
missouri,washington-university-in-st.-louis,Political Science and Government,88
missouri,washington-university-in-st.-louis,Managerial Economics,72
missouri,saint-louis-university,Nursing,192
missouri,saint-louis-university,Kinesiology and Exercise Science,106
missouri,saint-louis-university,Biology,87
missouri,saint-louis-university,Marketing,69
missouri,saint-louis-university,Finance,68
missouri,saint-louis-university,Psychology,66
missouri,saint-louis-university,Occupational Therapy,59
missouri,saint-louis-university,Accounting,52
missouri,saint-louis-university,Neuroscience and Neurobiology,51
missouri,saint-louis-university,Communications,48
missouri,university-of-missouri,Minority and Ethnic Studies,1521
missouri,university-of-missouri,Business,765
missouri,university-of-missouri,Health Service Preparatory Studies,624
missouri,university-of-missouri,Journalism,537
missouri,university-of-missouri,Psychology,285
missouri,university-of-missouri,Biology,278
missouri,university-of-missouri,Liberal Arts and Humanities,215
missouri,university-of-missouri,Nursing,204
missouri,university-of-missouri,Mechanical Engineering,200
missouri,university-of-missouri,Communications,179
missouri,college-of-the-ozarks,Business,32
missouri,college-of-the-ozarks,Nursing,24
missouri,college-of-the-ozarks,Psychology,24
missouri,college-of-the-ozarks,Sociology,18
missouri,college-of-the-ozarks,Social Work and Youth Services,16
missouri,college-of-the-ozarks,Elementary Education,15
missouri,college-of-the-ozarks,Agricultural Business,14
missouri,college-of-the-ozarks,Animal Sciences and Husbandry,13
missouri,college-of-the-ozarks,Public Relations,12
missouri,college-of-the-ozarks,Ecology and Evolutionary Biology,11
missouri,rockhurst-university,Nursing,120
missouri,rockhurst-university,Business,87
missouri,rockhurst-university,Psychology,41
missouri,rockhurst-university,Kinesiology and Exercise Science,36
missouri,rockhurst-university,Biology,22
missouri,rockhurst-university,Spanish Language and Literature,17
missouri,rockhurst-university,Speech Language Pathology,13
missouri,rockhurst-university,English,11
missouri,rockhurst-university,Physics,11
missouri,rockhurst-university,Chemistry,10
missouri,university-of-missouri---kansas-city,Business,259
missouri,university-of-missouri---kansas-city,Biology,158
missouri,university-of-missouri---kansas-city,Liberal Arts and Humanities,144
missouri,university-of-missouri---kansas-city,Nursing,120
missouri,university-of-missouri---kansas-city,Health Service Preparatory Studies,106
missouri,university-of-missouri---kansas-city,Communications,99
missouri,university-of-missouri---kansas-city,Psychology,96
missouri,university-of-missouri---kansas-city,Chemistry,93
missouri,university-of-missouri---kansas-city,Computer Science,66
missouri,university-of-missouri---kansas-city,Accounting,61
missouri,maryville-university,Nursing,158
missouri,maryville-university,Psychology,51
missouri,maryville-university,Business,45
missouri,maryville-university,"Foods, Nutrition, and Wellness Studies",41
missouri,maryville-university,Intelligence,41
missouri,maryville-university,Accounting,27
missouri,maryville-university,Sport and Fitness Management,25
missouri,maryville-university,Actuarial Science,22
missouri,maryville-university,Biology,22
missouri,maryville-university,Communication Disorders,15
missouri,truman-state-university,Business,147
missouri,truman-state-university,Kinesiology and Exercise Science,108
missouri,truman-state-university,Biology,103
missouri,truman-state-university,Psychology,103
missouri,truman-state-university,Public Health Education,79
missouri,truman-state-university,English,76
missouri,truman-state-university,Accounting,71
missouri,truman-state-university,Nursing,48
missouri,truman-state-university,Communications,47
missouri,truman-state-university,Agriculture,45
missouri,state-technical-college-of-missouri,Automotive Mechanics,74
missouri,state-technical-college-of-missouri,Construction and Heavy Equipment Operation,64
missouri,state-technical-college-of-missouri,Electrician,47
missouri,state-technical-college-of-missouri,Electrical Engineering Technician,39
missouri,state-technical-college-of-missouri,Office Management,39
missouri,state-technical-college-of-missouri,Heavy Equipment Maintenance Technician,35
missouri,state-technical-college-of-missouri,Computer Systems Networking and Telecommunications,32
missouri,state-technical-college-of-missouri,Machine and Metal Working,28
missouri,state-technical-college-of-missouri,Welding,27
missouri,state-technical-college-of-missouri,Physical Therapy Technician,23
missouri,avila-university,Nursing,42
missouri,avila-university,Psychology,33
missouri,avila-university,Business,23
missouri,avila-university,Communications,19
missouri,avila-university,Radiation Therapy,19
missouri,avila-university,Information Science,16
missouri,avila-university,Biology,15
missouri,avila-university,Drama and Theatre Production,9
missouri,avila-university,Arts,8
missouri,avila-university,Hospital Management,8
missouri,northwest-missouri-state-university,Elementary Education,123
missouri,northwest-missouri-state-university,Communications,71
missouri,northwest-missouri-state-university,Agricultural Business,70
missouri,northwest-missouri-state-university,"Parks, Recreation and Leisure Studies",70
missouri,northwest-missouri-state-university,Business,69
missouri,northwest-missouri-state-university,Psychology,59
missouri,northwest-missouri-state-university,Marketing,51
missouri,northwest-missouri-state-university,Social Psychology,43
missouri,northwest-missouri-state-university,Biology,38
missouri,northwest-missouri-state-university,Information Science,34
missouri,william-jewell-college,Nursing,73
missouri,william-jewell-college,Business,56
missouri,william-jewell-college,Psychology,28
missouri,william-jewell-college,Liberal Arts and Humanities,22
missouri,william-jewell-college,Accounting,12
missouri,william-jewell-college,International Relations,12
missouri,william-jewell-college,Economics,11
missouri,william-jewell-college,Communications,10
missouri,william-jewell-college,English,9
missouri,william-jewell-college,Mathematics,8
missouri,drury-university,Architecture,28
missouri,drury-university,Biology,25
missouri,drury-university,Psychology,23
missouri,drury-university,Finance,22
missouri,drury-university,Accounting,19
missouri,drury-university,Biochemistry and Molecular Biology,16
missouri,drury-university,Business,15
missouri,drury-university,Chemistry,15
missouri,drury-university,Criminology,12
missouri,drury-university,Marketing,11
missouri,fontbonne-university,Business,29
missouri,fontbonne-university,Dietetics and Clinical Nutrition,19
missouri,fontbonne-university,Special Education and Teaching,19
missouri,fontbonne-university,Liberal Arts and Humanities,17
missouri,fontbonne-university,Social Work and Youth Services,16
missouri,fontbonne-university,Information Science,13
missouri,fontbonne-university,Biology,12
missouri,fontbonne-university,Intelligence,11
missouri,fontbonne-university,Psychology,11
missouri,fontbonne-university,Speech Language Pathology,11
missouri,missouri-state-university,Business,293
missouri,missouri-state-university,Psychology,291
missouri,missouri-state-university,Elementary Education,174
missouri,missouri-state-university,Biology,156
missouri,missouri-state-university,Finance,152
missouri,missouri-state-university,Communications,151
missouri,missouri-state-university,Marketing,151
missouri,missouri-state-university,Accounting,149
missouri,missouri-state-university,Criminology,133
missouri,missouri-state-university,High School Education,116
missouri,webster-university,Business,160
missouri,webster-university,Cinematography and Video Production,50
missouri,webster-university,Computer Science,43
missouri,webster-university,Communications,34
missouri,webster-university,Biology,29
missouri,webster-university,Education,29
missouri,webster-university,Game Design and Interactive Media,29
missouri,webster-university,Psychology,28
missouri,webster-university,"Animation, Video Graphics and Special Effects",26
missouri,webster-university,Nursing,20
montana,montana-state-university,Business,273
montana,montana-state-university,Nursing,225
montana,montana-state-university,Family Studies and Consumer Sciences,194
montana,montana-state-university,Mechanical Engineering,162
montana,montana-state-university,Liberal Arts and Humanities,115
montana,montana-state-university,Chemical Engineering,112
montana,montana-state-university,Elementary Education,94
montana,montana-state-university,Civil Engineering,89
montana,montana-state-university,Computer Science,87
montana,montana-state-university,Biology,83
montana,montana-technological-university,Engineering,103
montana,montana-technological-university,Mining and Petroleum Engineering,65
montana,montana-technological-university,Mechanical Engineering,59
montana,montana-technological-university,Business,48
montana,montana-technological-university,Nursing,45
montana,montana-technological-university,Public Health,25
montana,montana-technological-university,Electrical Engineering,18
montana,montana-technological-university,Civil Engineering,17
montana,montana-technological-university,Biology,13
montana,montana-technological-university,Materials Engineering,12
montana,carroll-college,Nursing,46
montana,carroll-college,Health Service Preparatory Studies,27
montana,carroll-college,Biology,26
montana,carroll-college,Business,25
montana,carroll-college,Elementary Education,20
montana,carroll-college,Accounting,18
montana,carroll-college,Public Health Education,18
montana,carroll-college,Psychology,16
montana,carroll-college,Finance,15
montana,carroll-college,Biochemistry and Molecular Biology,13
nebraska,creighton-university,Nursing,208
nebraska,creighton-university,Finance,112
nebraska,creighton-university,Biology,104
nebraska,creighton-university,Marketing,79
nebraska,creighton-university,Research and Experimental Psychology,74
nebraska,creighton-university,Management Sciences and Information Systems,72
nebraska,creighton-university,Exercise Physiology,59
nebraska,creighton-university,Economics,50
nebraska,creighton-university,Business,48
nebraska,creighton-university,Accounting,39
nebraska,university-of-nebraska---lincoln,Business,299
nebraska,university-of-nebraska---lincoln,Psychology,242
nebraska,university-of-nebraska---lincoln,Public Relations,231
nebraska,university-of-nebraska---lincoln,Finance,207
nebraska,university-of-nebraska---lincoln,Marketing,168
nebraska,university-of-nebraska---lincoln,"Foods, Nutrition, and Wellness Studies",161
nebraska,university-of-nebraska---lincoln,Biology,149
nebraska,university-of-nebraska---lincoln,Family Studies and Consumer Sciences,148
nebraska,university-of-nebraska---lincoln,Accounting,145
nebraska,university-of-nebraska---lincoln,Mechanical Engineering,133
nebraska,nebraska-wesleyan-university,Business,59
nebraska,nebraska-wesleyan-university,Nursing,59
nebraska,nebraska-wesleyan-university,Biology,51
nebraska,nebraska-wesleyan-university,Social Work and Youth Services,28
nebraska,nebraska-wesleyan-university,Communications,26
nebraska,nebraska-wesleyan-university,Psychology,19
nebraska,nebraska-wesleyan-university,Accounting,16
nebraska,nebraska-wesleyan-university,Kinesiology and Exercise Science,16
nebraska,nebraska-wesleyan-university,Physical Education Teaching and Coaching,16
nebraska,nebraska-wesleyan-university,Sport and Fitness Management,15
nebraska,university-of-nebraska-at-kearney,Business,130
nebraska,university-of-nebraska-at-kearney,Elementary Education,128
nebraska,university-of-nebraska-at-kearney,Operations Management,57
nebraska,university-of-nebraska-at-kearney,"Parks, Recreation and Leisure Studies",52
nebraska,university-of-nebraska-at-kearney,Family Studies and Consumer Sciences,47
nebraska,university-of-nebraska-at-kearney,Psychology,39
nebraska,university-of-nebraska-at-kearney,Biology,30
nebraska,university-of-nebraska-at-kearney,Special Education and Teaching,30
nebraska,university-of-nebraska-at-kearney,Social Work and Youth Services,29
nebraska,university-of-nebraska-at-kearney,Health Professions,28
nebraska,university-of-nebraska-at-omaha,Liberal Arts and Humanities,306
nebraska,university-of-nebraska-at-omaha,Criminal Justice and Safety Studies,209
nebraska,university-of-nebraska-at-omaha,Psychology,105
nebraska,university-of-nebraska-at-omaha,Business,103
nebraska,university-of-nebraska-at-omaha,Biology,94
nebraska,university-of-nebraska-at-omaha,Marketing,93
nebraska,university-of-nebraska-at-omaha,Communications,89
nebraska,university-of-nebraska-at-omaha,Banking and Finance,72
nebraska,university-of-nebraska-at-omaha,Elementary Education,71
nebraska,university-of-nebraska-at-omaha,Kinesiology and Exercise Science,71
nevada,university-of-nevada---reno,"Foods, Nutrition, and Wellness Studies",434
nevada,university-of-nevada---reno,Psychology,236
nevada,university-of-nevada---reno,Business,198
nevada,university-of-nevada---reno,Biology,197
nevada,university-of-nevada---reno,Marketing,187
nevada,university-of-nevada---reno,Mechanical Engineering,168
nevada,university-of-nevada---reno,Criminology,161
nevada,university-of-nevada---reno,Nursing,147
nevada,university-of-nevada---reno,Human Development,145
nevada,university-of-nevada---reno,Finance,142
nevada,nevada-state-college,Nursing,254
nevada,nevada-state-college,Psychology,65
nevada,nevada-state-college,Business,52
nevada,nevada-state-college,Elementary Education,32
nevada,nevada-state-college,Biology,28
nevada,nevada-state-college,Police and Criminal Science,27
nevada,nevada-state-college,History,25
nevada,nevada-state-college,Speech Language Pathology,22
nevada,nevada-state-college,Special Education and Teaching,14
nevada,nevada-state-college,English,13
nevada,university-of-nevada-las-vegas,Hospitality and Tourism Management,577
nevada,university-of-nevada-las-vegas,Psychology,337
nevada,university-of-nevada-las-vegas,Criminal Justice and Safety Studies,283
nevada,university-of-nevada-las-vegas,Biology,244
nevada,university-of-nevada-las-vegas,Kinesiology and Exercise Science,239
nevada,university-of-nevada-las-vegas,Communications,190
nevada,university-of-nevada-las-vegas,Accounting,182
nevada,university-of-nevada-las-vegas,Finance,140
nevada,university-of-nevada-las-vegas,Nursing,135
nevada,university-of-nevada-las-vegas,Business,127
nevada,truckee-meadows-community-college,Lab Technician,444
nevada,truckee-meadows-community-college,Liberal Arts and Humanities,382
nevada,truckee-meadows-community-college,Emergency Medical Technician (EMT Paramedic),268
nevada,truckee-meadows-community-college,Nursing Assistant,236
nevada,truckee-meadows-community-college,Business,113
nevada,truckee-meadows-community-college,Welding,91
nevada,truckee-meadows-community-college,Medical Technician,82
nevada,truckee-meadows-community-college,Nursing,58
nevada,truckee-meadows-community-college,Automotive Mechanics,54
nevada,truckee-meadows-community-college,Real Estate,54
new-hampshire,dartmouth-college,Economics,172
new-hampshire,dartmouth-college,Political Science and Government,170
new-hampshire,dartmouth-college,Engineering Science,109
new-hampshire,dartmouth-college,Computer Science,87
new-hampshire,dartmouth-college,Mathematics,76
new-hampshire,dartmouth-college,Research and Experimental Psychology,61
new-hampshire,dartmouth-college,Biology,54
new-hampshire,dartmouth-college,History,54
new-hampshire,dartmouth-college,Neuroscience and Neurobiology,46
new-hampshire,dartmouth-college,Anthropology,44
new-hampshire,university-of-new-hampshire,Business,895
new-hampshire,university-of-new-hampshire,Psychology,203
